name,phone,URL,address,newAddress,_GC_TYPE,_CLEANADDR,_X,_Y
닥터오심리상담센터,0507-1351-8508,http://doctoroh.co.kr,경기 화성시 동탄역로 124 윤정프라자 901호,경기도 화성시 동탄역로 124 윤정프라자 901호,정,경기도 화성시 동탄역로 124 (오산동),127.0965858117237,37.197595535108796
치유심리상담센터,1811-7642,http://www.cheeu.co.kr/,서울 강남구 테헤란로25길 40 2층,서울특별시 강남구 테헤란로25길 40 2층,정,서울특별시 강남구 테헤란로25길 40 (역삼동),127.03503924511058,37.50311332867004
마음산책심리상담센터,02-821-5953,http://mesc.co.kr/,서울 중구 퇴계로32길 22 1층,서울특별시 중구 퇴계로32길 22 1층,정,서울특별시 중구 퇴계로32길 22 (예장동),126.9922484982748,37.55990271583056
마인드카페 심리상담센터 분당점,031-711-3275,https://center.mindcafe.co.kr,경기 성남시 분당구 황새울로214번길 8 MS프라자 10층,경기도 성남시 분당구 황새울로214번길 8 MS프라자 10층,정,경기도 성남시 분당구 황새울로214번길 8 (수내동),127.11232568039814,37.378120513404845
유해피 아동청소년성인 심리상담센터 동탄점,0507-1318-0134,https://www.you-happy.co.kr/sub/sub00_01.php?br_idx=6,경기 화성시 동탄대로 557-9 우성르보아시티 에이동 204호,경기도 화성시 동탄대로 557-9 우성르보아시티 에이동 204호,정,경기도 화성시 동탄대로 557-9 (오산동),127.09795358865055,37.20318765501886
유해피 심리상담센터 하남점,031-793-1060,https://www.you-happy.co.kr/sub/sub00_01.php?br_idx=9,경기 하남시 미사강변동로 85 힐스테이트 에코 미사 4층 405호,경기도 하남시 미사강변동로 85 힐스테이트 에코 미사 4층 405호,정,경기도 하남시 미사강변동로 85 (망월동),127.1918814270237,37.562532045215725
유해피 아동청소년성인 심리상담센터 일산본점,031-901-0011,https://www.you-happy.co.kr/sub/sub00_01.php?br_idx=1,경기 고양시 일산동구 중앙로 1130 강촌마을 올리브상가 C동 3층,경기도 고양시 일산동구 중앙로 1130 강촌마을 올리브상가 C동 3층,정,경기도 고양시 일산동구 중앙로 1130 (마두동),126.7800925911013,37.64959755857867
헬로스마일 심리상담센터 평택점,0507-1316-5412,http://www.hellosmile.kr/bbs/board.php?bo_table=b_pt/,경기 평택시 비전5로 33 스타타워 403호,경기도 평택시 비전5로 33 스타타워 403호,정,경기도 평택시 비전5로 33 (비전동),127.11414662359996,37.001693078369435
테이크10 심리상담센터,0507-1351-5441,https://blog.naver.com/take10_mind,경기 양주시 회천남로 92 센타프라자 7층 707호,경기도 양주시 회천남로 92 센타프라자 7층 707호,정,경기도 양주시 회천남로 92 (옥정동),127.09220874679185,37.81857956320715
마음의 정원 심리상담센터 안산본점,031-402-1350,https://mindgardenpsy.modoo.at,경기 안산시 단원구 당곡로 33 프라움씨티오피스텔 101동 1204호,경기도 안산시 단원구 당곡로 33 프라움씨티오피스텔 101동 1204호,정,경기도 안산시 단원구 당곡로 33 (고잔동),126.83314800857748,37.32025055411807
어바웃 심리상담센터,010-2497-8708,https://feelingcoun.modoo.at/,경기 안양시 동안구 시민대로 187 안양건설타워 12층 1202호,경기도 안양시 동안구 시민대로 187 안양건설타워 12층 1202호,정,경기도 안양시 동안구 시민대로 187 (비산동),126.95177088813251,37.39181614683622
허그맘허그인 심리상담센터 수원영통센터,031-204-4275,https://www.hugmom.co.kr/branch/main/main.html?jijummid=suwon,경기 수원시 영통구 덕영대로 1470 망포역 플래티넘베이스 5층,경기도 수원시 영통구 덕영대로 1470 망포역 플래티넘베이스 5층,정,경기도 수원시 영통구 덕영대로 1470 (망포동),127.05103835612447,37.24505032686341
안산파크심리상담센터,0507-1459-8264,https://blog.naver.com/hbs8286,경기 안산시 단원구 예술대학로 17 중앙노블레스 6층 파크심리상담센터,경기도 안산시 단원구 예술대학로 17 중앙노블레스 6층 파크심리상담센터,정,경기도 안산시 단원구 예술대학로 17 (고잔동),126.83650208695218,37.31872217429794
다올심리상담센터,031-997-5546,http://www.xn--2j1b6ay90bh6hvra24fn7hztz.kr,경기 김포시 김포한강1로 247 김포운양 헤리움타운 4층 410호,경기도 김포시 김포한강1로 247 김포운양 헤리움타운 4층 410호,정,경기도 김포시 김포한강1로 247 (운양동),126.68479553513185,37.65427798164064
부천심리상담센터 마음소풍,0507-1413-1753,https://www.maum-sopoong.or.kr,"경기 부천시 원미구 길주로 137 (상동, 상록그린힐빌딩) 5층","경기도 부천시 원미구 길주로 137 (상동, 상록그린힐빌딩) 5층",정,경기도 부천시 원미구 길주로 137 (상동),126.7576895622379,37.50613499685891
유해피 아동청소년성인 심리상담센터 수원점,031-226-1002,https://www.you-happy.co.kr/sub/sub00_01.php?br_idx=5,경기 수원시 영통구 봉영로 1612 711호,경기도 수원시 영통구 봉영로 1612 711호,정,경기도 수원시 영통구 봉영로 1612 (영통동),127.07495564265622,37.25452476676349
마음오름심리상담센터,0507-1474-3633,https://blog.naver.com/mindoreum,경기 안양시 동안구 시민대로 214 다운타운건물 602호,경기도 안양시 동안구 시민대로 214 다운타운건물 602호,정,경기도 안양시 동안구 시민대로 214 (호계동),126.95490886408675,37.39191713633729
마인드카페 심리상담센터 일산점,031-994-8094,https://center.mindcafe.co.kr,경기 고양시 일산동구 정발산로 15 드림월드빌딩 4층,경기도 고양시 일산동구 정발산로 15 드림월드빌딩 4층,정,경기도 고양시 일산동구 정발산로 15 (장항동),126.77067946392117,37.656435234686825
유해피 아동청소년성인 심리상담센터 부천점,032-324-8555,https://www.you-happy.co.kr/sub/sub00_01.php?br_idx=7,경기 부천시 원미구 길주로 276 무광 오피스 9층 902호,경기도 부천시 원미구 길주로 276 무광 오피스 9층 902호,정,경기도 부천시 원미구 길주로 276 (중동),126.77285074266901,37.50295806678686
마인드원 심리상담센터 부천본사,032-324-5998,http://www.mindone.kr,경기 부천시 원미구 길주로 307 로얄프라자 402호,경기도 부천시 원미구 길주로 307 로얄프라자 402호,정,경기도 부천시 원미구 길주로 307 (중동),126.7768090690312,37.50344970517985
마음톡심리상담센터,0507-1438-3711,http://newmaumtalk.modoo.at,경기 고양시 일산서구 중앙로 1406 한솔코아 3층,경기도 고양시 일산서구 중앙로 1406 한솔코아 3층,정,경기도 고양시 일산서구 중앙로 1406 (주엽동),126.76387452281007,37.66936619800861
허그맘 허그인 심리상담센터 평택점,031-994-5922,http://www.hugmom.co.kr/index.php?b_idx=center&b_type=center_1&ctList=44,경기 평택시 비전5로 20-38 에이치탑 5 빌딩 602호,경기도 평택시 비전5로 20-38 에이치탑 5 빌딩 602호,정,경기도 평택시 비전5로 20-38 (비전동),127.11565830231581,36.99965796019629
공감심리상담센터,031-499-4004,https://ggmind.modoo.at,경기 시흥시 서울대학로264번길 26-32 5층 504~5호,경기도 시흥시 서울대학로264번길 26-32 5층 504~5호,정,경기도 시흥시 서울대학로264번길 26-32 (배곧동),126.72772338088525,37.36660801250968
마음달심리상담센터,0507-1341-1140,https://blog.naver.com/maumdal_,경기 수원시 팔달구 권광로 204,경기도 수원시 팔달구 권광로 204,정,경기도 수원시 팔달구 권광로 204 (인계동),127.03382948520478,37.26563012072245
로은심리상담센터,0507-1377-6377,https://loeun.modoo.at,경기 남양주시 다산중앙로146번길 12-1 거성프라자 901호,경기도 남양주시 다산중앙로146번길 12-1 거성프라자 901호,정,경기도 남양주시 다산중앙로146번길 12-1 (다산동),127.15402931627887,37.625794815818466
오르빛심리상담센터,031-944-7953,https://orbitwith.modoo.at/,경기 파주시 후곡로 1 2층 206호,경기도 파주시 후곡로 1 2층 206호,정,경기도 파주시 후곡로 1 (금촌동),126.77402471088739,37.75741429865088
헬로스마일 심리상담센터 남양주점,0507-1373-5412,https://blog.naver.com/hellosmile_nyj,경기 남양주시 다산중앙로145번길 17 903호,경기도 남양주시 다산중앙로145번길 17 903호,정,경기도 남양주시 다산중앙로145번길 17 (다산동),127.15046718451786,37.625258765738835
분당심리상담센터 마주하기,0507-1423-1519,https://blog.naver.com/doing_maju,경기 성남시 분당구 황새울로 234 464호,경기도 성남시 분당구 황새울로 234 464호,정,경기도 성남시 분당구 황새울로 234 (수내동),127.1142361649777,37.37953203862727
마이스토리 심리상담센터 분당센터,031-714-1255,http://www.mystoryis.kr/,경기 성남시 분당구 성남대로331번길 3-9 백궁프라자3,경기도 성남시 분당구 성남대로331번길 3-9 백궁프라자3,정,경기도 성남시 분당구 성남대로331번길 3-9 (정자동),127.10769468985694,37.36484614892157
봄볕심리상담센터,010-7636-3450,https://springsun.modoo.at,경기 수원시 장안구 대평로 27 화서역파크푸르지오 오피스텔 201동 1416호,경기도 수원시 장안구 대평로 27 화서역파크푸르지오 오피스텔 201동 1416호,정,"경기도 수원시 장안구 대평로 27, 201동 (정자동)",126.99586656438521,37.28866183828477
위드유심리상담센터,0507-1398-2001,http://wymind.com,경기 남양주시 다산중앙로146번길 12-14 다산메트토타워 801호,경기도 남양주시 다산중앙로146번길 12-14 다산메트토타워 801호,정,경기도 남양주시 다산중앙로146번길 12-14 (다산동),127.15467832434167,37.62525054649748
이화봄심리상담센터,0507-1418-2202,https://ewhabom.modoo.at,경기 남양주시 다산중앙로 113 라페온빌 408호,경기도 남양주시 다산중앙로 113 라페온빌 408호,정,경기도 남양주시 다산중앙로 113 (다산동),127.15330717578438,37.62322729753086
헬로스마일 심리상담센터 수원점,0507-1400-5412,http://www.hellosmile.kr/,경기 수원시 영통구 반달로7번길 16 e-폴리스,경기도 수원시 영통구 반달로7번길 16 e-폴리스,정,"경기도 수원시 영통구 반달로7번길 16, E동 (영통동)",127.07438366902447,37.252649785060726
조에심리상담센터 수원광교점,0507-1444-5649,https://blog.naver.com/zoemindfulness,경기 수원시 영통구 광교중앙로248번길 40 광교스마트법조프라자 316호,경기도 수원시 영통구 광교중앙로248번길 40 광교스마트법조프라자 316호,정,경기도 수원시 영통구 광교중앙로248번길 40 (하동),127.06597519271816,37.29108360541443
한양아이소리 용인심리상담센터,031-898-1500,http://www.hanyangisori.com/theme/theme_v1/isori_center_yongin.html,경기 용인시 수지구 수지로 119 데이파크 C동 3층 한양아이소리,경기도 용인시 수지구 수지로 119 데이파크 C동 3층 한양아이소리,정,"경기도 용인시 수지구 수지로 119, C동 (성복동)",127.07901446788718,37.313048733822455
헬로스마일 심리상담센터 위례점,0507-1380-5412,https://blog.naver.com/hellowereyy,경기 성남시 수정구 위례광장로 5 위례우남역 아이파크 3층,경기도 성남시 수정구 위례광장로 5 위례우남역 아이파크 3층,정,경기도 성남시 수정구 위례광장로 5 (창곡동),127.14160736052767,37.465028007862784
마음이야기 심리상담센터,0507-1370-1603,https://maeumstory1004.modoo.at,경기 의정부시 오목로 196 민락 제일풍경채센텀 2층 56호,경기도 의정부시 오목로 196 민락 제일풍경채센텀 2층 56호,정,경기도 의정부시 오목로 196 (민락동),127.09842263809024,37.74320858557528
마음힐링심리상담센터,0507-1423-3553,https://blog.naver.com/shmaumhealing,경기 시흥시 수인로 3366 5층,경기도 시흥시 수인로 3366 5층,정,경기도 시흥시 수인로 3366 (신천동),126.78496181419045,37.44086899216787
있는그대로 심리상담센터,0507-1432-2054,http://pf.kakao.com/_kJANxj,"경기 수원시 영통구 법조로 25 SK뷰 레이크, 오피스 A동 2914호","경기도 수원시 영통구 법조로 25 SK뷰 레이크, 오피스 A동 2914호",정,"경기도 수원시 영통구 법조로 25, A동 (하동)",127.05994839545716,37.28749118089962
마음뜰언어심리상담센터,010-6367-1195,http://xn--ig2b52cu0s.com/,"경기 광주시 광주대로129번길 15 송광빌딩 2층,3층","경기도 광주시 광주대로129번길 15 송광빌딩 2층,3층",정,경기도 광주시 광주대로129번길 15 (송정동),127.2571867175276,37.41792295312798
대화와치유 심리상담센터,031-783-7040,https://blog.naver.com/talknheal,경기 성남시 분당구 서현로 170 분당풍림아이원플러스 T동 1401호,경기도 성남시 분당구 서현로 170 분당풍림아이원플러스 T동 1401호,정,경기도 성남시 분당구 서현로 170 (서현동),127.12255331448719,37.38895157980768
마음언덕심리상담센터 놀이관,0507-1490-5528,https://maeumhills.modoo.at,경기 수원시 영통구 덕영대로 1478 4층 402호,경기도 수원시 영통구 덕영대로 1478 4층 402호,정,경기도 수원시 영통구 덕영대로 1478 (망포동),127.0526115692696,37.245170169908334
마음쉼터심리상담센터,0507-1354-1279,http://1279.co.kr/,경기 이천시 서희로 91 마음쉼터 심리상담센터,경기도 이천시 서희로 91 마음쉼터 심리상담센터,정,경기도 이천시 서희로 91 (창전동),127.44344723639261,37.28375819653523
